,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,emotion,id
0,0.7,1.39,0.0,0.32,0.18,0.43,0.0,0.35,1.53,0.52,0.0,0.0,0.48,0.0,2.55,1.01,0.27,2,02-24-pn8819
0,0.0,0.0,1.23,1.78,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.64,0.0,2.09,1.25,0.0,5,05-06-pn5292
0,0.0,0.0,1.21,0.0,0.08,0.51,0.4,1.19,0.0,0.0,1.61,0.47,0.28,0.09,1.26,0.34,0.22,7,07-06-pn308
0,0.0,0.0,1.83,0.13,0.56,1.99,2.05,0.9,0.0,0.0,0.08,0.42,0.0,0.0,3.8,2.6,0.0,5,05-23-pn4093
0,1.36,0.42,0.57,0.37,0.0,0.0,0.0,0.04,0.0,0.0,0.81,0.0,0.0,0.0,0.38,0.38,1.09,4,04-17-pn1582
0,0.95,0.05,2.41,0.62,1.56,4.37,1.42,2.03,0.74,0.73,0.09,0.09,0.55,0.0,1.94,1.5,0.45,7,07-09-pn8033
0,1.16,0.48,0.0,0.98,0.0,1.74,0.0,1.2,1.26,0.0,0.0,0.0,0.3,0.0,2.95,3.1,0.0,8,08-12-pn7115
0,0.0,0.0,0.0,0.35,0.09,0.22,1.04,0.36,0.17,0.0,0.8,0.0,0.19,0.0,1.52,0.68,0.0,6,06-19-pn3148
0,2.19,3.43,0.0,0.0,0.0,1.42,0.0,0.0,0.31,0.8,0.0,0.7,0.66,0.38,0.82,1.26,2.68,2,02-04-pn6521
0,0.86,1.25,0.0,0.58,0.0,1.07,0.13,0.24,1.48,1.48,0.0,0.0,0.91,0.66,0.52,0.21,1.55,2,02-08-pn7050
0,0.0,0.09,0.58,0.18,0.0,1.19,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,2.4,3.08,0.79,2,02-06-pn9213
0,0.65,0.13,1.82,0.0,0.0,0.81,0.94,0.28,0.0,0.0,0.41,0.0,1.2,0.0,1.43,1.58,1.75,4,04-03-pn681
0,0.35,0.0,0.97,0.0,1.36,3.07,0.38,2.2,0.96,1.04,0.08,0.46,0.0,0.0,2.48,2.08,0.13,7,07-21-pn8371
0,0.2,0.81,0.42,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.98,0.37,4,04-21-pn1427
0,0.0,0.0,0.0,0.0,1.11,2.27,1.04,0.69,0.79,0.12,0.0,0.0,0.16,0.56,1.7,0.0,1.88,5,05-20-pn9587
0,0.37,1.94,0.0,0.67,0.0,0.08,0.41,0.0,0.36,0.0,0.04,0.0,0.0,0.03,0.2,1.6,0.69,2,02-11-pn2320
0,0.95,1.08,0.0,0.83,2.45,2.21,0.72,2.75,2.72,2.15,0.0,0.0,0.13,0.11,3.48,1.65,1.64,3,03-05-pn6772
0,0.16,0.0,2.09,0.0,0.76,2.25,1.69,0.52,0.0,0.08,0.99,0.0,0.0,0.16,1.27,0.8,1.02,7,07-05-pn6351
0,0.55,0.67,0.0,0.9,0.26,0.11,0.0,1.07,1.66,1.5,0.0,0.0,0.84,0.0,3.15,2.05,0.0,5,05-24-pn4493
0,0.0,0.0,0.45,0.0,0.0,0.29,0.43,0.0,0.0,0.0,0.23,0.0,0.49,0.0,1.54,2.32,0.38,1,01-03-pn2614
0,0.0,0.55,0.0,0.61,0.24,0.28,1.12,1.1,0.9,0.69,0.83,0.74,0.12,0.08,0.0,0.45,0.0,2,02-13-pn6973
0,1.11,0.0,1.4,0.07,0.0,1.53,0.0,0.66,0.0,0.0,0.55,0.0,0.17,0.0,1.07,1.91,0.15,4,04-12-pn8774
0,1.76,3.16,0.0,0.0,0.23,1.52,0.0,0.63,1.14,2.08,0.0,0.73,0.77,0.31,2.46,0.53,2.52,2,02-04-pn1982
0,1.32,0.0,1.43,0.5,0.0,0.36,0.0,0.31,0.0,0.0,1.24,0.98,1.16,0.0,2.33,1.4,0.33,4,04-06-pn9221
0,0.0,0.0,0.21,0.09,0.0,0.34,0.08,0.0,0.04,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,7,07-02-pn2517
0,1.13,0.83,0.0,0.49,0.0,1.19,0.0,0.0,0.11,0.0,0.46,0.02,0.12,0.0,0.59,1.24,0.06,7,07-12-pn9262
0,1.86,0.44,2.97,0.1,0.92,2.58,1.62,2.05,0.3,0.27,0.99,0.0,0.0,0.0,1.79,1.95,0.87,4,04-09-pn8331
0,0.0,0.02,0.0,0.41,0.0,0.01,0.64,0.0,0.0,0.0,0.61,0.0,0.53,0.0,1.69,1.8,0.0,6,06-19-pn3086
0,0.58,0.0,0.3,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.23,1.29,0.94,0.29,4,04-14-pn2215
0,0.72,0.98,0.0,0.28,0.0,0.27,0.44,0.14,0.0,0.25,0.51,0.0,0.0,0.0,1.0,1.07,0.28,8,08-07-pn9706
0,0.0,0.0,1.32,0.0,0.28,2.52,1.75,0.82,0.0,0.0,1.07,0.22,0.0,0.02,2.22,2.75,1.31,5,05-23-pn1197
0,0.52,0.0,0.0,0.05,0.0,1.35,0.0,0.0,0.12,0.0,0.0,0.0,0.13,0.0,0.82,1.28,0.0,3,03-12-pn4050
0,1.83,1.76,0.24,0.0,0.0,0.79,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.09,0.55,0.63,1.33,2,02-17-pn9402
0,0.15,0.0,0.46,2.69,0.36,0.0,0.0,0.51,1.27,1.09,0.28,0.0,2.98,0.0,4.34,2.34,0.0,8,08-06-pn3726
0,2.32,1.6,0.47,0.92,0.16,1.88,0.0,0.14,0.66,0.38,0.37,0.0,2.45,0.0,3.68,2.08,0.33,4,04-04-pn766
0,0.0,0.0,0.0,0.05,1.5,2.43,0.4,0.11,2.02,1.25,0.07,0.7,0.95,0.18,0.0,0.0,1.12,2,02-16-pn7876
0,1.01,0.46,0.86,0.25,1.23,0.99,0.44,1.99,1.89,1.37,0.0,0.0,0.46,0.0,3.38,2.55,0.0,6,06-07-pn5343
0,0.0,0.0,1.72,0.0,0.52,0.28,0.59,1.78,0.0,0.0,1.61,0.72,0.89,0.0,2.68,0.81,0.0,7,07-06-pn819
0,0.0,0.0,0.05,0.19,2.21,2.42,1.34,2.42,2.91,1.1,0.0,0.0,0.0,0.0,2.25,1.16,0.0,8,08-16-pn9736
0,0.0,0.42,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.86,0.86,0.0,0.83,0.0,1.21,1.33,1.37,1,01-15-pn1512
0,0.27,0.12,0.72,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.23,0.0,3.18,1.66,0.18,1,01-06-pn1849
0,0.71,0.8,0.39,0.0,0.0,0.88,0.44,0.0,0.72,0.62,0.52,0.13,0.45,0.0,0.62,0.01,1.58,4,04-18-pn9680
0,2.53,2.52,0.0,2.86,0.0,0.0,0.0,0.0,0.37,0.45,0.0,0.25,2.14,0.0,2.93,1.34,0.0,6,06-04-pn1116
0,0.0,0.0,0.0,0.46,0.28,0.0,0.41,0.34,1.06,1.17,0.78,1.12,0.24,0.11,0.0,0.0,0.0,3,03-11-pn4376
0,0.39,2.02,0.0,1.62,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.54,0.0,0.28,0.03,0.06,3,03-10-pn3990
0,0.45,0.0,0.82,0.13,0.51,2.3,0.81,1.84,0.73,0.15,0.06,0.0,0.83,0.0,4.26,2.4,0.0,5,05-12-pn4575
0,2.78,3.62,0.0,2.72,0.0,0.0,0.0,0.71,0.65,0.0,0.07,0.21,0.02,0.0,1.23,0.99,0.0,6,06-08-pn1715
0,1.48,1.36,0.01,1.61,0.07,0.0,0.0,0.25,0.8,0.09,0.76,0.57,0.19,0.0,0.0,0.96,0.42,4,04-11-pn6094
0,0.0,0.07,0.0,0.5,0.0,0.0,0.58,0.0,0.03,0.23,0.95,0.4,0.16,0.02,0.0,0.33,0.0,1,01-13-pn2952
0,2.71,3.67,0.0,3.08,0.89,0.22,0.0,1.52,2.81,1.53,0.0,0.0,0.92,0.0,3.39,2.93,0.0,3,03-24-pn966
0,0.95,0.21,3.06,0.42,1.47,3.81,1.94,1.96,0.15,0.71,0.72,0.08,0.09,0.0,1.68,1.23,0.94,7,07-09-pn2145
0,0.58,0.38,0.11,1.2,0.42,0.56,0.71,2.07,1.25,1.05,0.0,0.0,0.77,0.0,3.4,1.94,0.0,5,05-24-pn5150
0,0.79,0.54,0.51,0.35,0.68,1.97,1.76,1.26,0.51,0.72,0.0,0.0,1.2,0.0,1.12,0.43,0.83,2,02-03-pn4469
0,1.11,0.62,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.05,0.0,0.0,0.9,1.25,0.68,4,04-05-pn9772
0,0.0,0.29,0.0,0.42,0.0,0.0,0.63,0.25,0.0,0.0,1.01,0.0,0.0,0.0,1.05,0.87,0.12,4,04-11-pn1609
0,0.44,0.0,0.62,0.63,0.02,0.0,0.0,0.1,0.06,0.0,0.58,0.0,0.6,0.0,3.09,0.91,0.0,1,01-06-pn6715
0,0.86,0.45,0.0,2.24,0.37,0.92,0.0,1.42,1.95,0.26,0.0,0.0,1.49,0.0,2.8,2.24,0.0,8,08-12-pn5926
0,0.0,0.0,0.0,0.55,0.0,0.28,0.07,0.0,0.0,0.0,1.02,0.0,0.32,0.0,0.0,0.19,0.41,4,04-10-pn3671
0,0.0,0.0,1.37,0.0,0.21,1.79,0.31,0.44,0.0,0.58,0.12,0.0,0.68,0.0,0.98,0.92,0.83,8,08-01-pn3754
0,0.5,0.0,0.8,0.0,0.58,0.62,0.64,1.61,0.45,0.74,0.0,0.0,1.1,0.0,2.19,1.4,0.0,7,07-24-pn1693
0,1.96,2.55,0.64,1.49,0.0,0.0,0.0,0.79,0.43,0.0,0.08,0.0,0.0,0.0,3.03,2.38,0.58,6,06-17-pn507
0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,1.33,1.43,1.09,0.2,0.0,0.33,0.53,4,04-15-pn9392
0,1.36,2.26,0.0,0.0,0.0,0.87,0.0,0.4,0.17,0.43,0.0,0.05,0.0,0.0,1.77,1.35,0.07,2,02-21-pn3793
0,0.54,0.0,1.5,0.0,0.9,0.8,0.6,2.64,0.0,1.05,1.86,0.95,0.65,0.0,2.66,0.91,1.57,7,07-14-pn6628
0,0.41,0.3,1.38,0.24,0.47,2.03,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,1.19,0.78,8,08-09-pn7586
0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.64,0.0,1.03,0.0,0.52,0.44,1.14,1,01-15-pn4581
0,0.47,0.0,0.0,0.0,1.02,2.5,0.35,0.0,1.63,1.69,0.27,0.88,0.36,0.19,0.0,0.0,0.37,3,03-12-pn8862
0,0.0,0.26,0.0,0.0,0.0,0.56,0.08,0.0,0.0,1.69,0.87,0.92,0.99,0.0,0.0,0.0,1.02,4,04-15-pn4953
0,0.0,0.0,1.38,0.0,0.0,1.46,0.24,0.23,0.0,0.85,0.36,0.47,0.5,0.23,0.57,1.51,0.61,4,04-01-pn4078
0,1.44,0.63,1.83,0.27,0.11,0.0,0.17,1.14,1.32,1.74,1.53,1.83,0.94,0.0,1.43,1.23,4.39,7,07-18-pn6541
0,0.0,0.0,1.01,0.0,0.13,1.46,0.04,0.58,0.0,0.44,0.0,0.0,0.96,0.0,0.64,1.09,0.86,1,01-01-pn4682
0,0.0,0.0,0.38,0.0,0.93,2.15,2.08,1.33,0.55,0.78,0.0,0.0,1.21,0.0,1.24,1.0,1.08,2,02-03-pn6994
0,0.49,0.0,1.7,0.0,0.17,2.01,0.0,0.14,0.0,0.0,0.38,0.14,0.0,0.0,1.64,1.92,0.0,5,05-21-pn5799
0,0.3,0.0,0.0,0.0,0.0,0.39,0.29,0.16,0.0,0.0,0.61,0.08,0.0,0.41,0.0,0.0,0.59,5,05-17-pn4306
0,2.07,0.35,0.72,1.37,0.0,0.48,0.0,0.13,0.05,0.0,0.38,0.0,0.21,0.0,1.85,2.67,0.0,6,06-12-pn8851
0,0.0,0.0,1.61,0.79,0.26,1.06,0.94,0.93,0.37,1.36,0.0,0.0,1.29,0.28,3.22,1.53,0.0,5,05-01-pn6270
0,0.0,0.0,1.51,0.0,0.0,0.38,1.19,0.09,0.0,0.95,0.04,0.51,1.21,0.0,0.0,0.0,3.46,4,04-03-pn6169
0,0.0,0.15,0.0,0.79,0.0,0.51,0.9,0.83,0.74,0.59,0.12,0.0,0.4,0.0,1.87,1.58,0.0,6,06-03-pn8090
0,1.15,1.73,0.25,0.96,0.0,0.0,0.12,0.0,0.0,0.0,0.23,1.11,0.0,0.0,2.27,0.97,0.0,5,05-04-pn8490
0,0.89,0.0,1.29,0.0,0.35,0.0,1.28,1.69,0.38,0.0,1.54,0.0,0.0,0.0,2.82,1.94,0.1,7,07-06-pn6850
0,0.0,0.51,0.0,0.64,0.46,0.53,0.71,0.4,1.23,0.32,0.69,0.0,0.0,0.0,1.74,1.35,0.43,3,03-11-pn7157
0,1.67,3.46,0.0,1.03,0.0,0.0,0.0,0.0,0.11,0.0,0.1,0.0,0.46,0.0,1.83,1.77,0.42,1,01-08-pn2479
0,0.64,0.39,0.0,0.09,0.77,1.34,0.97,0.38,0.87,0.22,0.17,0.0,0.0,0.32,1.85,0.12,1.26,2,02-05-pn4511
0,0.38,0.8,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.77,0.0,1.37,1.82,0.0,6,06-10-pn8951
0,1.86,3.89,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,1.64,0.0,8,08-11-pn2987
0,0.2,0.0,1.01,0.0,0.32,2.23,0.05,0.84,0.3,0.24,0.2,0.0,0.0,0.0,1.62,1.11,0.0,5,05-21-pn4635
0,0.0,0.0,0.07,0.0,1.89,1.61,2.22,2.44,1.56,1.35,0.16,0.0,1.76,0.0,2.75,0.98,0.0,5,05-16-pn5974
0,1.96,2.18,0.0,0.5,0.26,0.95,0.73,0.95,0.98,0.0,0.0,0.0,0.11,0.0,1.92,1.59,3.12,6,06-22-pn7348
0,0.98,0.22,0.42,0.0,0.11,2.95,1.65,1.17,0.08,0.0,0.62,0.53,0.0,0.25,0.72,0.52,1.15,7,07-22-pn2397
0,0.51,1.12,0.46,0.08,0.0,0.0,0.19,0.0,0.24,0.53,0.41,0.0,0.0,0.0,0.84,0.65,0.66,5,05-18-pn3194
0,0.54,1.87,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.16,0.27,0.0,0.44,0.21,1,01-20-pn4785
0,0.91,1.87,0.0,1.0,0.0,0.0,0.0,0.0,0.03,0.11,0.0,0.0,0.1,0.0,0.72,0.55,0.0,8,08-24-pn5007
0,1.66,1.08,0.81,0.65,0.0,1.93,0.27,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.91,1.45,1.23,2,02-09-pn5084
0,0.0,0.0,0.12,0.0,0.01,1.28,1.64,0.83,0.0,0.0,0.0,0.0,0.21,0.0,0.34,0.4,0.7,7,07-22-pn3908
0,0.13,0.73,0.0,0.39,0.0,0.04,0.0,0.0,0.0,0.0,0.53,0.0,0.13,0.1,0.0,0.23,0.55,4,04-20-pn8436
0,1.03,1.73,0.0,1.1,0.0,0.0,0.0,0.0,0.02,0.08,0.09,0.0,0.4,0.0,0.11,0.0,0.0,1,01-24-pn1522
0,0.69,0.0,3.07,0.0,0.29,0.17,0.1,1.29,0.02,0.0,1.5,0.0,1.17,0.0,5.0,3.97,2.29,6,06-06-pn2775
0,0.48,0.0,0.48,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,2.2,1.39,0.0,5,05-14-pn995
0,2.4,2.07,0.0,1.79,0.0,0.0,0.0,0.28,0.51,0.0,0.09,0.0,0.35,0.29,0.78,0.41,0.43,6,06-08-pn6559
0,0.89,0.0,1.85,0.12,0.0,0.68,0.0,1.02,0.0,0.23,0.42,0.42,0.34,0.11,1.72,1.39,0.06,4,04-14-pn4155
0,0.0,0.44,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.12,0.0,5,05-11-pn9747
0,0.0,0.0,2.25,0.05,1.43,2.74,2.4,2.03,0.21,0.57,1.58,0.74,0.0,0.0,0.0,0.0,0.26,7,07-11-pn7304
0,0.0,0.04,0.0,0.5,0.2,0.73,1.85,1.85,0.18,0.02,1.12,0.32,0.22,0.0,0.73,0.76,0.1,7,07-13-pn2258
0,1.1,1.07,0.0,0.44,0.0,0.64,0.32,0.0,0.0,0.2,0.38,0.23,1.12,0.58,0.34,0.03,0.0,1,01-04-pn4196
0,1.86,0.35,2.35,0.0,0.72,3.15,1.97,3.17,0.0,0.2,1.72,0.0,0.0,0.0,1.93,0.18,1.0,7,07-17-pn5616
0,2.55,4.38,0.0,3.59,0.0,0.0,0.0,0.74,0.57,0.0,1.54,0.78,0.61,0.0,1.96,0.91,0.0,8,08-23-pn5392
0,2.28,2.55,0.0,3.4,0.0,0.0,0.0,0.54,1.21,1.03,0.0,0.04,1.19,0.16,1.76,1.21,0.0,6,06-08-pn500
0,0.54,0.19,0.37,0.0,0.56,0.56,0.0,1.52,1.64,1.05,0.84,0.02,2.15,0.0,2.36,1.34,0.0,6,06-10-pn597
0,0.0,0.0,1.77,0.0,1.24,2.33,2.43,1.53,0.64,1.26,0.0,0.0,1.42,0.0,1.26,0.76,0.35,8,08-03-pn4711
0,0.78,0.0,1.39,0.04,0.0,0.0,0.52,0.39,0.52,0.0,0.45,0.0,0.0,0.0,3.6,2.17,0.0,7,07-06-pn6845
0,0.6,0.82,0.68,0.51,0.0,1.29,0.0,0.0,0.0,0.0,0.02,0.63,0.0,0.0,0.61,1.79,0.0,6,06-21-pn4255
0,0.63,0.74,0.42,0.0,0.0,0.88,0.0,0.28,0.02,0.25,0.51,0.0,0.0,0.0,1.61,1.14,0.0,3,03-21-pn5939
0,1.17,0.11,0.76,0.87,0.0,0.0,0.0,0.0,0.0,0.28,0.55,0.0,0.02,0.0,1.56,2.72,0.43,4,04-05-pn7359
0,0.0,0.0,1.11,0.34,0.84,2.53,2.31,2.68,0.26,0.0,0.55,0.19,0.0,0.13,3.13,1.23,0.0,5,05-07-pn3274
0,0.0,0.0,1.75,0.0,2.37,3.09,2.85,3.4,2.3,2.62,0.56,0.0,0.2,0.33,2.77,1.06,1.95,7,07-19-pn706
0,0.0,0.71,0.0,1.34,0.0,0.0,0.6,0.53,0.0,0.0,0.79,0.18,0.11,0.0,1.15,1.25,0.0,6,06-13-pn8931
0,0.23,0.0,0.47,0.0,0.07,0.75,0.88,0.48,0.0,1.02,0.89,0.33,0.29,0.29,0.56,1.38,1.02,7,07-05-pn6149
0,1.08,1.51,0.0,0.0,0.41,1.33,0.0,1.21,1.57,1.39,0.28,0.0,0.0,0.0,2.53,0.77,0.15,2,02-21-pn1914
0,0.0,0.0,1.59,0.0,2.51,2.78,2.96,3.25,2.07,2.38,0.62,0.78,0.51,0.34,2.32,0.64,0.56,7,07-19-pn704
0,0.0,0.0,0.5,0.05,0.13,1.31,0.57,0.78,0.0,0.42,0.94,0.0,0.0,0.0,1.37,1.06,0.0,6,06-07-pn8623
0,1.46,0.37,1.51,0.0,1.2,1.78,1.13,2.13,1.79,1.87,0.79,0.0,0.96,0.0,3.82,1.28,0.41,6,06-18-pn2540
0,0.78,1.31,0.0,1.63,0.0,0.0,0.0,0.0,0.02,0.0,0.47,0.0,0.47,0.0,1.26,1.22,0.26,5,05-08-pn7575
0,1.81,3.1,0.0,1.7,0.0,0.0,0.09,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.28,0.76,0.24,8,08-20-pn2887
0,1.79,3.24,0.0,1.86,0.0,1.0,0.0,0.64,1.47,0.33,0.23,0.0,0.59,0.0,2.11,1.14,0.0,3,03-10-pn2893
0,1.18,0.12,3.78,0.0,1.09,2.95,1.97,1.03,0.16,1.32,1.61,0.49,0.44,0.0,1.53,1.0,1.96,4,04-18-pn3481
0,0.15,0.33,0.91,0.0,0.0,1.04,0.02,0.56,0.0,0.0,0.65,0.25,0.0,0.0,1.33,1.13,0.02,7,07-21-pn6900
0,0.0,0.0,0.0,0.0,0.94,2.07,0.46,1.49,2.4,1.06,0.36,0.0,0.48,0.0,2.98,0.54,0.0,3,03-02-pn1278
0,0.79,0.77,0.0,0.63,0.72,2.32,0.95,0.52,1.13,1.95,0.32,0.9,0.98,0.85,1.02,1.15,0.12,3,03-04-pn3108
0,0.0,0.0,0.02,0.0,0.61,2.48,0.44,0.0,1.35,1.28,0.0,0.15,0.69,0.0,0.0,0.07,0.0,8,08-16-pn2930
0,1.78,2.82,0.0,0.0,0.38,1.35,1.09,1.11,0.76,1.12,0.15,0.0,1.91,0.0,4.07,1.32,1.32,5,05-04-pn8489
0,0.2,0.0,1.29,0.07,0.41,1.35,1.35,1.48,0.0,0.74,1.37,0.0,0.0,0.0,2.03,2.05,0.99,7,07-05-pn7544
0,1.02,0.0,0.38,0.74,0.0,1.14,0.09,0.3,0.0,0.0,0.2,0.0,0.1,0.0,0.42,0.79,0.66,4,04-22-pn6501
0,0.0,0.19,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.27,0.0,0.0,0.0,0.0,0.01,2,02-11-pn7090
0,0.02,0.0,2.88,0.0,0.79,2.96,1.12,1.0,0.13,0.0,0.55,0.11,0.0,0.0,2.46,0.81,0.0,8,08-18-pn7388
0,0.93,0.3,0.0,0.14,1.14,2.12,0.86,1.32,0.9,1.5,0.58,1.05,0.62,0.62,1.14,0.74,1.42,3,03-05-pn2864
0,0.0,0.0,0.0,0.63,0.0,0.53,0.25,0.0,0.0,0.0,0.75,0.0,0.37,0.0,1.08,1.23,0.0,7,07-10-pn3610
0,1.28,0.68,2.13,0.46,0.0,0.44,0.0,0.82,0.55,0.0,0.0,0.0,0.0,0.0,3.39,2.28,0.0,6,06-02-pn4260
0,1.34,0.01,0.53,0.61,0.41,2.08,0.45,0.03,0.24,0.58,0.87,0.7,1.46,0.69,0.65,0.42,0.17,4,04-04-pn2807
0,1.82,3.44,0.0,0.0,0.0,0.39,0.0,0.02,0.38,0.0,0.2,0.0,0.0,0.0,3.46,1.49,0.6,5,05-15-pn51
0,1.14,2.4,0.0,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,2.58,2.24,0.0,8,08-11-pn2754
0,0.17,0.0,0.19,0.0,0.1,1.3,0.0,0.06,0.88,0.74,0.0,0.05,0.2,0.03,0.79,0.1,0.39,2,02-14-pn2688
0,0.49,0.0,1.28,0.0,0.51,2.56,0.0,0.62,0.07,0.46,0.42,0.0,0.0,0.0,1.28,1.45,0.49,4,04-21-pn1431
0,0.13,0.73,0.65,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.94,1.64,0.0,5,05-21-pn5795
0,0.0,1.08,0.0,0.33,0.0,0.12,0.03,0.0,0.0,0.0,0.12,0.0,0.37,0.0,1.14,1.24,1.12,8,08-10-pn335
0,0.0,0.0,0.26,0.0,2.19,2.69,0.44,2.82,3.25,1.71,0.0,0.0,0.63,0.01,2.61,0.59,0.2,3,03-01-pn3723
0,0.45,0.0,0.0,0.0,0.0,0.51,0.04,0.0,0.0,0.26,0.23,0.06,0.0,0.48,0.0,0.01,0.65,5,05-17-pn3458
0,0.64,0.0,1.76,1.42,0.0,0.0,0.0,0.7,0.0,0.2,1.85,1.92,0.72,0.13,1.73,2.34,0.0,6,06-06-pn7334
0,0.0,0.05,0.21,0.0,0.0,0.21,0.0,0.0,0.0,0.73,0.32,0.0,0.83,0.0,1.28,1.23,0.64,6,06-15-pn717
0,0.0,0.24,0.51,0.17,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,1.35,0.0,4,04-02-pn1823
0,0.97,2.19,0.0,1.22,0.0,0.17,0.9,2.15,0.77,0.5,0.91,0.0,0.0,0.0,1.95,1.2,0.52,7,07-13-pn4018
0,0.0,0.01,1.14,0.0,0.77,1.98,2.67,1.54,0.0,0.0,1.07,0.05,0.0,0.0,3.41,1.7,0.02,5,05-23-pn5336
0,0.97,1.19,0.36,0.0,0.0,0.33,0.35,0.27,0.36,0.66,0.66,0.0,0.03,0.0,1.17,0.99,0.67,7,07-18-pn844
0,0.52,0.12,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.49,0.69,0.0,0.1,0.21,0.61,1.64,0.0,5,05-05-pn9866
0,1.45,1.76,0.0,0.77,0.0,0.84,0.48,0.0,0.0,0.0,0.42,0.0,0.51,0.0,3.54,1.4,0.0,5,05-04-pn4370
0,0.12,0.0,0.86,0.0,0.09,1.02,0.39,1.21,0.71,0.0,0.03,0.0,0.0,0.0,2.29,0.37,0.39,5,05-22-pn1456
0,0.28,0.25,1.18,0.33,0.0,0.41,0.02,0.0,0.0,0.41,0.14,0.0,0.67,0.0,0.26,0.63,0.0,6,06-16-pn7893
0,1.99,1.92,0.53,1.73,0.0,1.29,1.1,1.76,0.51,0.0,0.5,0.07,0.0,0.0,3.58,1.95,0.0,8,08-18-pn4827
0,1.69,0.92,0.0,0.75,0.0,1.53,0.0,1.49,0.94,0.0,0.51,0.0,0.0,0.0,1.49,1.88,0.04,7,07-12-pn7946
0,0.39,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.8,0.25,0.0,0.34,0.0,0.85,0.93,1.4,2,02-18-pn4340
0,0.32,1.29,0.0,0.0,0.0,0.2,0.19,0.0,0.8,0.74,0.26,0.02,0.4,0.0,0.56,0.16,1.59,2,02-18-pn6042
0,0.68,0.0,0.26,0.0,0.65,2.52,0.58,2.22,0.87,0.0,0.29,0.0,0.33,0.0,3.41,1.55,0.0,5,05-12-pn8233
0,0.45,0.18,0.41,0.0,0.33,1.34,0.0,0.48,0.3,1.01,0.6,1.56,0.61,0.24,0.25,0.24,0.02,4,04-21-pn6817
0,1.98,3.03,0.0,2.16,0.0,1.38,0.0,0.0,0.0,0.0,0.58,0.0,1.16,0.13,1.86,1.42,0.34,6,06-20-pn4013
0,1.42,0.9,0.44,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.42,1.36,0.12,1.27,1.1,0.0,6,06-04-pn1119
0,1.07,1.6,0.0,1.02,0.0,0.0,0.0,0.13,0.0,0.0,0.38,0.0,0.0,0.0,1.66,2.03,0.05,8,08-07-pn2094
0,1.45,0.88,2.32,0.21,0.45,2.29,0.61,1.72,0.95,0.84,0.14,1.0,0.16,0.0,1.25,0.54,3.05,7,07-09-pn8037
0,1.3,0.0,1.37,0.0,0.48,1.11,1.41,2.66,1.2,0.0,1.18,0.0,0.42,0.0,2.6,0.57,0.73,7,07-06-pn2984
0,0.0,0.11,0.0,0.04,1.48,2.29,1.34,1.65,2.29,0.8,0.0,0.0,0.4,0.0,2.48,1.34,0.53,3,03-22-pn7017
0,0.96,0.22,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.18,0.45,1.1,4,04-17-pn1578
0,1.87,2.03,0.0,3.04,0.0,0.0,0.0,0.21,1.15,0.86,0.0,0.0,1.06,0.0,2.81,2.01,0.0,6,06-24-pn3177
0,0.58,0.0,0.04,0.0,0.08,2.16,0.0,0.78,0.86,0.48,0.11,0.0,0.94,0.0,1.79,2.21,0.36,2,02-12-pn6119
